timestamp,scheme,experiment,operation,role,B,trial,warmup,total_time_ns,per_signal_time_ns,scheme_specific_parameters,recipient_mode,status
2026-08-26T08:47:13.651581516Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,23,false,3878703,387870,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.658992924Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,24,false,5204608,520460,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.666606182Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,25,false,5317873,531787,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.672773906Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,26,false,4231396,423139,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.679683004Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,27,false,4127046,412704,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.685850666Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,28,false,4310358,431035,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.691769375Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,29,false,3792074,379207,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.698018124Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,30,false,4448370,444837,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.704885936Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,31,false,4912684,491268,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.711302186Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,32,false,4002838,400283,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.718374771Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,33,false,4812946,481294,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.725705712Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,34,false,5082765,508276,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.732249643Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,35,false,4488258,448825,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.738522775Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,36,false,3757268,375726,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
2026-08-26T08:47:13.744641692Z,FMD,multiple_signal_sender_scalability,flag_generation,sender,10,37,false,3913692,391369,gamma=8;p=2^-8;curve=P-256,fixed_target_recipient,ok
